,Pf_gene_5,Pf_gene_13,Pf_gene_17,Pf_gene_19,Pf_gene_23,Pf_gene_24,Pf_gene_25,Pf_gene_26,Pf_gene_29,Pf_gene_31,Pf_gene_32,Pf_gene_34,Pf_gene_36,Pf_gene_37,Pf_gene_38,Pf_gene_46,Pf_gene_47,Pf_gene_50,Pf_gene_57,Pf_gene_59,Pf_gene_61,Pf_gene_65,Pf_gene_68,Pf_gene_75,Pf_gene_76,Pf_gene_78,Pf_gene_82,Pf_gene_85,Pf_gene_86,Pf_gene_93,Pv_gene_1,Pv_gene_3,Pv_gene_9,Pv_gene_10,Pv_gene_12,Pv_gene_18,Pv_gene_19,Pv_gene_20,Pv_gene_21,Pv_gene_22,Pv_gene_23,Pv_gene_24,Pv_gene_28,Pv_gene_30,Pv_gene_31,Pv_gene_37,Pv_gene_38,Pv_gene_39,Pv_gene_46,Pv_gene_49,Pv_gene_50,Pv_gene_52,Pv_gene_54,Pv_gene_55,Pv_gene_65,Pv_gene_68,Pv_gene_69,Pv_gene_76,Pv_gene_78,Pv_gene_79,Pv_gene_84,Pv_gene_87,Pv_gene_92,Pv_gene_95,Pv_gene_96,Pk_gene_1,Pk_gene_2,Pk_gene_10,Pk_gene_31,Pk_gene_34,Pk_gene_37,Pk_gene_43,Pk_gene_44,Pk_gene_45,Pk_gene_49,Pk_gene_50,Pk_gene_51,Pk_gene_54,Pk_gene_55,Pk_gene_58,Pk_gene_60,Pk_gene_61,Pk_gene_63,Pk_gene_66,Pk_gene_67,Pk_gene_72,Pk_gene_74,Pk_gene_76,Pk_gene_78,Pk_gene_79,Pk_gene_81,Pk_gene_83,Pk_gene_89,Pk_gene_91,Pk_gene_93,Pk_gene_98,Pk_gene_99
Pf_gene_32,0.7409503945503063,0.9383751490076727,0.10327700042924914,0.9499372893244722,0.21789546709361063,0.49570395276384405,0.8802785248030739,0.3321932643299208,0.3209119055785654,0.597252279597574,1.0,0.9918611383584856,0.41280192295213014,0.13896764042391585,0.8723888104117793,0.052253566332964074,0.8771728325199378,0.2781690102004939,0.4009066104744057,0.28193189670452967,0.035818368087330965,0.9526918790900278,0.0870948188143702,0.017634415933004632,0.7533281208037811,0.7282087847753034,0.34223164641715353,0.0004891258465887782,0.0180891640956492,0.1710673155601703,0.6037817525812106,0.251996266394392,0.2811449918415766,0.9629811144106273,0.8996341817922818,0.12652965373402014,0.6085166229458169,0.24606344329957175,0.02182937633574833,0.16671314478327837,0.1005752914580822,0.803290628453501,0.034287770053271216,0.03857196169361621,0.6044202661156132,0.9275030796581969,0.007708628708500198,0.7291941029715582,0.36807425347177614,0.43517258208772613,0.3751799265698218,0.6218161999585206,0.1252749889348561,0.1156377795661151,0.33641534555165165,0.09264896125281086,0.8731577924653757,0.9914699842331685,0.9648515023916353,0.5283416691615511,0.7966949228440341,0.9726682954459183,0.7097173578289317,0.9230715146481894,0.1628032186720232,0.9481695163037449,0.16081925149652787,0.05688763921826412,0.9813883049523245,0.9886425753325653,0.10748743886219037,0.4113279785343589,0.636009453701482,0.8512127000314729,0.3717559794596954,0.9159890081945083,0.1442743532296037,0.03291267190596636,0.40560723531449927,0.528077499726589,0.9203969555179736,0.8937764226306381,0.4325338440755825,0.86399723839928,0.16446941199401954,0.21243584012293493,0.5117976123049298,0.04864154225623629,0.7565489990385844,0.5352300779446346,0.1438004789618874,0.510891905435556,0.49739724994771695,0.6391923661919953,0.0564680030759499,0.3692532042037363,0.807201085776781
Pf_gene_34,0.02537660107596218,0.6386627698489425,0.341229921251217,0.6753685022420122,0.2924758842830816,0.9039898017102317,0.3011712621532966,0.8460104570553254,0.17322806915592692,0.9805501549944586,0.3624607642961234,1.0,0.8375821742897254,0.07597721753165387,0.15042272971507786,0.3381205102674777,0.3890859381621349,0.8114766192631069,0.22475117281999268,0.8104411651230251,0.7351917699118709,0.8161308893225628,0.8363355556765721,0.742274911664334,0.1812055813403789,0.47625249537138425,0.7831317056777841,0.2286594034925078,0.811582702708722,0.6820535722747196,0.7866822275714388,0.10509641871663844,0.5549789741799329,0.7386786451562132,0.5507769021856596,0.0948390346060094,0.9467104381811559,0.6334906503562526,0.507443541886797,0.3536193285886746,0.24934429426401838,0.5107546014052918,0.05657340465042637,0.9408925835296943,0.17403113484678379,0.31525675868255254,0.8266061760301436,0.959753615274293,0.5168349610254831,0.7359528952201253,0.9370657584480728,0.05604445310108963,0.0023849126142474475,0.7977424980517169,0.48681139686385655,0.7093824869840208,0.3943408844389611,0.13376377591626754,0.058721873443989825,0.9038132600623973,0.8301364380080904,0.8102364117100667,0.23126198786977903,0.9700596860984458,0.8823344706952049,0.5020313523403287,0.9607483054904148,0.72638272804257,0.019484874724698953,0.9700302026006186,0.5588609270222014,0.07139604463981208,0.3637866117704961,0.40911546766463947,0.8425567309424751,0.02795014880553759,0.6480914130047573,0.8977291482018022,0.6568096004190508,0.3859237243148772,0.46495996080765567,0.928458447196808,0.07361471360803618,0.4497127348000024,0.5938613820845989,0.11820097619559644,0.6025117727651821,0.09334960293402461,0.976804525420643,0.281849679033194,0.4944441929371053,0.9893790384253933,0.27388971178813915,0.48255671587062143,0.6766816704600823,0.9152583102427752,0.4326621735291223
Pf_gene_36,0.3022553668555371,0.419332020741666,0.40680712608504666,0.5613511841543178,0.16030538978484177,0.059450687478118436,0.0013365838357590754,0.27514869970025857,0.31856796315605096,0.9682171570959147,0.21755636358540664,0.5447672024081625,1.0,0.7388638035517908,0.05917213059544746,0.37263209843489764,0.6651724267104542,0.006210627799669299,0.9532812607060301,0.23135848995902586,0.4870311399678511,0.07123412044877397,0.15075789597695166,0.3442476545219677,0.11158524558487992,0.24127820047076687,0.49123644878658457,0.570636704591018,0.8333782523230547,0.2516322168610706,0.7843653591955594,0.9818642767252126,0.9303163776318123,0.13152291944824124,0.4321242733692774,0.6558562372848908,0.0712555529231208,0.3997402294813789,0.9073695170654507,0.8554262524639648,0.04776135207761911,0.77180878883088,0.7727920451607273,0.07047396368179715,0.6545656591936976,0.7585168621740594,0.202725132715862,0.7346669737224515,0.8648845039425777,0.537852355407516,0.17663740606899248,0.9369031624267629,0.45463249287261265,0.7559468872944225,0.8093396496099396,0.6705971856809725,0.15178874905422246,0.9235421877164015,0.8444817888598241,0.5870437579054261,0.5547982887431598,0.3309745020232352,0.9205441479397902,0.5378154908086421,0.5441521590829512,0.6236950783870102,0.39176358290925817,0.32614443154666994,0.7746359531320571,0.757409601302392,0.5887305976802575,0.6685415677474181,0.602546144228606,0.457835007618838,0.8199648371294698,0.14612637349916868,0.7905615892336243,0.2402219663505245,0.09661877180866552,0.9402214115027336,0.6106371889583906,0.6175512829733326,0.9146016188675165,0.21882632834801785,0.5101686009709435,0.9993751299125536,0.37894418561287746,0.9067042762836067,0.6908401921819426,0.6444328795552742,0.14088325163019533,0.7703357073817444,0.07879131915667648,0.1726652622734265,0.8075735672585591,0.4919736028802967,0.5118249569095075
Pf_gene_37,0.5432134923529498,0.18641449371248064,0.23622313948861595,0.8983921260669828,0.5257260092007466,0.5402338123059912,0.17171300052996918,0.7958922720294673,0.7395382229170485,0.19995920262191946,0.5214887179720409,0.8912182730259302,0.09524881849876188,1.0,0.6200850464195696,0.06926959825260437,0.7024617299825368,0.07733909978455067,0.25694467986068004,0.9205396081936311,0.7159891327765112,0.3564092235776083,0.38052771772975214,0.00957210692641186,0.036144208655435994,0.883083198055528,0.111174826854476,0.7701620307208323,0.09148436988844233,0.5693353378594774,0.1976658071762869,0.9515594969710933,0.9747574501706948,0.3584110544018585,0.8215437893767712,0.28578356871953636,0.7492151512385476,0.17658069936084986,0.6395618872461025,0.9559783059333717,0.18285449604643178,0.16429924726037237,0.44615175140165364,0.9587597043633442,0.44498029180586773,0.20964076220209704,0.02840053707511747,0.36331512786632225,0.7362535048835781,0.28739179049151664,0.4499437679776236,0.1854418211212423,0.7054985123156613,0.44015075474592213,0.09313636418371851,0.331210090031241,0.7231164281315423,0.6694984172539267,0.7635278100402195,0.9078783529702479,0.5199589625637284,0.1377869048706578,0.4886108986349801,0.00414278208486385,0.538103412424671,0.9241307849547503,0.9833566067861477,0.9740592123854244,0.21828777707731306,0.6832727421087088,0.2955982443576156,0.29566778859414167,0.3995533286559999,0.6557496110311625,0.1387015633663259,0.5833056141107946,0.8490007732853735,0.6353284771603774,0.5096516769622025,0.30167057946305265,0.1761965341192544,0.15565932504512814,0.41713900277995897,0.6946519967997733,0.4330791484291141,0.6580372226449112,0.9770797005881982,0.9475502507426423,0.31903634658604374,0.4361383421453626,0.12144704968917397,0.36409961861999285,0.795117000747997,0.8443410792993101,0.054825699795947536,0.5439079593836413,0.7002524543235998
Pf_gene_38,0.6299506124060875,0.6927420037195601,0.9777319447966498,0.11293596225096969,0.7197305817180815,0.8383708665847852,0.8051173765818482,0.596436277787742,0.7435447828032375,0.15314985166786832,0.6260673901133033,0.39598219466546425,0.716116237051922,0.829738299424985,1.0,0.03412560677773613,0.36753866266111945,0.5276831985441288,0.07305848341307619,0.09485505399411653,0.22652728142393186,0.8591108165278609,0.632985798729421,0.7338267611339553,0.7731810320011541,0.6549278033372706,0.6019646833941058,0.5393059181562693,0.7574354811835186,0.597378598012329,0.49642345958894585,0.7560249578700199,0.2560881784581498,0.02800572377178312,0.893863160614465,0.9696552609581698,0.684457391830797,0.7897104733711461,0.04148036610785144,0.15072067867716543,0.8735246873015438,0.4241296123593149,0.03175912230225342,0.1866732147397171,0.5686496951383405,0.5183278463249584,0.23056317232237356,0.9729349997035005,0.7505746768550586,0.7099129702312482,0.6036995046620364,0.7717950927720221,0.12085227850737879,0.9081168655890777,0.8039587535225221,0.942369012879759,0.10067003652714956,0.004283030974535085,0.7869130600958568,0.9856336257818534,0.7375576225423813,0.9301450450092709,0.4359698324318362,0.21754304756743315,0.9041054781702716,0.0037947258629106306,0.5809662796269446,0.6881737159293425,0.04821641292143286,0.9124577372550123,0.9155827430253417,0.9571086901375316,0.8152430436408559,0.46358873098768105,0.5435552082270213,0.7667388203983274,0.5121092924388753,0.6065090731303135,0.8476296172168233,0.11315401982087814,0.9101480251476527,0.24792061585903857,0.02345403961825776,0.02429195437229348,0.8912615245290747,0.7211554579025398,0.8742151261048201,0.5273431255519301,0.5672760441081769,0.14246293416464606,0.9521333396552641,0.38033861494854293,0.5406816524755493,0.32725712532193507,0.23495182380952062,0.5220064245039192,0.5142748939709172
Pf_gene_46,0.9804276127752329,0.5463507841009219,0.7945893178482608,0.7978187471445212,0.6477486036177739,0.2739770008519822,0.8648179829352928,0.576483763159458,0.9089357626278074,0.051193533411603376,0.06515173910192473,0.7761162477024847,0.1220257242055145,0.38759554354451675,0.22440618179127148,1.0,0.17832237959394226,0.8826213186030457,0.9414274589438201,0.5793167444563291,0.19500397954007265,0.7017360478543456,0.7502904338235944,0.352694007667552,0.36170979625432653,0.4307463781401516,0.051367473091863514,0.39669825926367164,0.26857969045615615,0.2683064022911045,0.1413085344749021,0.4472131969033428,0.4225076557399555,0.17178273924614584,0.28283212727140117,0.061785557561306104,0.3333531468827301,0.22796216940791425,0.518320096282614,0.23833084285372852,0.4638714730028375,0.8189250219734908,0.6795589589179835,0.4436736345430857,0.09071967187444696,0.013252820158828782,0.7116808180450357,0.21885157152283097,0.8654488318581405,0.0812015781830211,0.553711435269467,0.4829327204691142,0.7714664429439934,0.8933393972947694,0.3406352584585415,0.037349232637625907,0.18349173156105847,0.1427191097117203,0.09251117722466762,0.27865443494445485,0.579182132363521,0.42430504739014685,0.8611504623215624,0.46963294767171504,0.2875847962031409,0.9447169872903177,0.01928238224314227,0.6466150966933244,0.15701283513249586,0.5018306558856198,0.9229261188634421,0.19400447846828506,0.30871641678666284,0.3456843210994166,0.9500996490818608,0.6367577549550439,0.2560626106668582,0.7366317515728573,0.18338126705793112,0.1709327440476086,0.25308166149268074,0.9445898824689374,0.2272759255416289,0.6725268752563974,0.5143959021574093,0.1421080207775075,0.7013296120914395,0.3650036970834055,0.8931195609111415,0.015563374683123299,0.36120156419977945,0.38170831117373083,0.6163138001855277,0.5841331454385921,0.7046171803185075,0.9710143916698769,0.8879113987874714
Pf_gene_47,0.27187418992206736,0.32209601773112817,0.3322604453590604,0.8344242077404928,0.0011633221960755113,0.09424678969913725,0.08787367899075349,0.16871776759101453,0.5540340007260366,0.1512120541787103,0.8030881982616227,0.8142837438058369,0.3471573159668029,0.2146885003011395,0.1437938836224011,0.5356865839604573,1.0,0.005931236633649584,0.3077026363599866,0.500801509042949,0.15272376288121514,0.2751810717426785,0.7396681171209624,0.384752303115796,0.17035921800042386,0.7955928034566683,0.6363058047107351,0.626829126051162,0.08153991977151664,0.4098892078202565,0.24271202712745865,0.5966464311860186,0.056226951778707845,0.6763565758339743,0.591174697501199,0.38291398433540824,0.4125040204982836,0.46069232961180395,0.230115553136519,0.45180062313120806,0.41638435481868663,0.7126702145023602,0.45619358329441306,0.5488275597328112,0.48423898818162625,0.6466490390164513,0.3121265507862392,0.06691358841983708,0.2401735750189894,0.7239439486712189,0.2527196423598067,0.7842958912724308,0.3277250199293521,0.1011606904013822,0.21199810404966457,0.7052528020769577,0.8316011205001316,0.9088090724358557,0.444571938195515,0.6792478761082663,0.45149912287314364,0.6126567235570713,0.5395386989067891,0.5885743762564248,0.07972730684323492,0.030444976613195007,0.3987712596686256,0.6220809968500495,0.2618513822982095,0.28320188482321684,0.868140723202206,0.9772952433415726,0.9397802612146741,0.4660486066057923,0.661199480170954,0.8273340759259116,0.7501816930213887,0.6075880153133449,0.08552346654731158,0.08824595628914633,0.02270513155131515,0.5049120074241688,0.7616209516322642,0.8323669519135659,0.536760392949296,0.1953389714967858,0.5023824690425096,0.5993872713318255,0.4319026307710936,0.8697202873188227,0.5811934837546197,0.7146725416405247,0.8089779683511206,0.3176940128536414,0.5595607775742141,0.6785547204223443,0.9352942922756121
Pf_gene_50,0.5597709083746953,0.8790264819935409,0.6289304699586165,0.13202353108488318,0.37745583842853436,0.593961873075519,0.54621346816833,0.550495892130019,0.9715999600127309,0.5155168958636988,0.5399689277730573,0.9280772497139641,0.19506070809657106,0.611768565141833,0.854794145039538,0.2321371842019747,0.1327495576937281,1.0,0.9483930090076012,0.06230880073460254,0.09478926628769324,0.19885987661727145,0.45807451891819595,0.7781852326032215,0.09516131922709636,0.8562805985165742,0.18065312771505726,0.9486135122565348,0.28852532130635733,0.2989694472310027,0.10547690692990119,0.06405606979124567,0.49782772558965827,0.8568300135140022,0.07840529361662751,0.05133737780401815,0.4327122701969667,0.4197187896937169,0.8578652703057819,0.17974985260314558,0.7905584013655883,0.3021451242297911,0.04807282361012599,0.3640273511041192,0.3968135832827395,0.6269647015001321,0.24939039747927072,0.01388646553101669,0.13582260536163782,0.24737471587379223,0.9415881510997425,0.2784847685446975,0.9016035679485894,0.5826460146502116,0.30805014015800436,0.6747329565508772,0.0842509697008994,0.825629005560834,0.585227536749176,0.48324433179768145,0.5001023636799589,0.8891246924228449,0.11563919609356477,0.19501566215290178,0.7219484007098772,0.3829066201879733,0.31108221373935563,0.5367396477134163,0.38603170123708896,0.6749404804149853,0.24583383443240658,0.10109353250061592,0.20838030374040406,0.44111290787243496,0.51263970427028,0.622332836508509,0.9279502016990236,0.3558473862430016,0.8377371152655909,0.10068453078729778,0.8536820335950349,0.12568529228492442,0.6716368692611223,0.2990512701931497,0.9882789910824951,0.8045058115914603,0.7452905873367393,0.5101726596546206,0.4178765955813023,0.41843954467235733,0.11880450169610712,0.8116014743010919,0.1254817683154541,0.26477406591930475,0.9019517803860317,0.19855901183911695,0.22079209365041597
Pf_gene_57,0.06588865594320892,0.8345939702063645,0.40286170178465874,0.42504348212306675,0.07442268353944259,0.8987545307672249,0.3474495084935515,0.6335730486592678,0.38891058343141904,0.6606008474831406,0.1974019273528853,0.061670426830084835,0.773515083054273,0.656047853115984,0.4030213993592793,0.03104330024692481,0.8113526012096027,0.880120593185011,1.0,0.3997107899686376,0.8968579264132049,0.7572240590872908,0.7699305605563479,0.34673869423131165,0.8236313522782869,0.26581841953256247,0.29882041479760757,0.5903855655569217,0.19960525429725906,0.07128936749916637,0.4034913115259684,0.5330702036590728,0.17337614787223365,0.8974480561400827,0.09861154969674668,0.6311953932089566,0.8482277002826139,0.5324460258109234,0.8036871340786442,0.7985923909029259,0.3373908943526919,0.833023988298555,0.6127798569585875,0.9490334716000419,0.3023093522817072,0.02960887294065717,0.7576552272024055,0.11863502656334446,0.7428550948217592,0.18611530112611852,0.6408783809055015,0.3605988044749676,0.8591075230904421,0.2133298949665382,0.14267007939388066,0.2947447521700778,0.7722239635278786,0.48348355991837244,0.08729703102273279,0.1769562138131413,0.08077973818370587,0.5151664991200043,0.50817132959517,0.27254824507342046,0.04097059913348866,0.724292061136084,0.08558778660221766,0.5575069389054048,0.6496508263655525,0.9300265772168104,0.9759053230575427,0.6026225517777092,0.24429225762389095,0.9990897861321334,0.5664227867746701,0.16408396319596286,0.8663237667143743,0.4896428606975811,0.8086021190495487,0.22545408711247483,0.8975908136229694,0.4946176431775169,0.5129381708847078,0.6040635199620568,0.6360200812853627,0.06298716940747595,0.1838067329081544,0.8047460823761544,0.10743036847096132,0.22884981221083434,0.5120319571449892,0.789284277562537,0.17221830642616054,0.6460302351527585,0.34300741681757607,0.34143396332400533,0.094801898579568
Pf_gene_59,0.6134814865584391,0.7117311524978369,0.18617556554760784,0.302282324943996,0.7923831500517762,0.9866582450010425,0.0504823688975522,0.4953713472384359,0.487929175499184,0.5864608327405869,0.405330819847717,0.15479730730941543,0.40489549683106796,0.4045785880313091,0.6210583325255539,0.7671216634965117,0.9383910990737758,0.9279069978240009,0.02288343343787247,1.0,0.5778868619665005,0.374145007675741,0.3149003923086724,0.44024693136592896,0.8485405952860401,0.2737563378795229,0.8082783599038872,0.29142662162291866,0.13695977234259304,0.3243813440242098,0.8004912560626897,0.2940755944851081,0.3597254496721892,0.24296841674158864,0.4006443841925382,0.5201670807180669,0.6594392634963945,0.590716053145175,0.25181689826739795,0.5175105989755051,0.05287328315867201,0.4372901238488306,0.1572018340230037,0.1597307241447793,0.8362713781205424,0.9018881484907697,0.8764943044179475,0.7359583459627926,0.7060208760191384,0.383444764590835,0.6287876436124336,0.9797396776033397,0.6536940863724222,0.9660862179560904,0.24308813266758722,0.765699117925234,0.5402150441922952,0.7995561518831311,0.3640140918121534,0.0994357564324364,0.5758067624130011,0.684226205819192,0.07797142282009883,0.802696219962449,0.3480025637456512,0.2938545096620543,0.8732186630170693,0.15119745121715678,0.1084881219709053,0.5219066935463232,0.1833932031601304,0.578419825087263,0.6344446345341404,0.7041577027396932,0.7623925308600794,0.532796208336994,0.722107467417815,0.5221640146628564,0.6941584074645852,0.32903023134549825,0.0014629995154745723,0.038688099327014114,0.8343379360457853,0.7655811531116592,0.44898367975630094,0.9702514761080133,0.6120120799206459,0.8985823621910861,0.6706676173133904,0.14130216249098526,0.530076748450182,0.03603182844131669,0.9096724653500209,0.6603104401918917,0.895627076408202,0.11423700728374597,0.3480584799519355
Pf_gene_61,0.8502940101900034,0.9337808923059499,0.10355193814841812,0.0034643838153699535,0.21278256831788622,0.7149422478229612,0.33024615597997486,0.44870618628007686,0.8742338904739745,0.38164481240849035,0.10154669155080998,0.901321595056311,0.3744002093435719,0.9991088065446997,0.12070886225952171,0.5037488545119462,0.5708599376279444,0.7217120166042321,0.6696411551404174,0.10992319104529891,1.0,0.4712149746040877,0.17649507581013302,0.777277532672098,0.596378912577335,0.6317173735721606,0.30936833658618923,0.37043859997461226,0.8635709095287357,0.31386871962525964,0.7088231961335251,0.583096414628762,0.9815998923856476,0.13869035829497134,0.2346802432407128,0.9330138646297448,0.20544599930095953,0.5299200072793768,0.1852566770441294,0.41598894460821156,0.9673346245761254,0.20010994281729155,0.10512383656255986,0.9855420540555467,0.08053892000955543,0.9318471107508037,0.6611411434462474,0.8195508153800245,0.4219390881098559,0.04931827596770855,0.6399102987309985,0.6403676296182984,0.07276357267757039,0.29735322631105066,0.3082715315129697,0.7951873559934678,0.6046179212015661,0.10990345122039924,0.0443072558670321,0.3750970757928862,0.4827494035127362,0.7386334974085087,0.11376020734176895,0.2165549364444499,0.8066942154924996,0.10461628870017947,0.059933591453330326,0.7120814725342379,0.031196620527289887,0.7621673793446809,0.25086196977343367,0.504846174049552,0.986223366472573,0.16524521230723999,0.6595998331037018,0.3783850140348898,0.6998760438230986,0.6825354945828481,0.15732878564154196,0.4647725923716256,0.7198732982636081,0.7417004629745947,0.09895969171497565,0.12839844893776453,0.5596112484592013,0.4824613019146573,0.8153526140459607,0.7232419249563466,0.6045963936781147,0.44077544100829436,0.9421353474478216,0.6186621706618934,0.9631984302888049,0.40400275084575343,0.992862192412745,0.9748166687175784,0.6312564200966786
Pf_gene_65,0.28740164735007645,0.2523642303507646,0.5718459844823827,0.06716142703382288,0.20831313091315629,0.4981258738921339,0.8658378542923064,0.39316404622247814,0.7211474287666696,0.8507102354774839,0.8729530257853781,0.5350355578901721,0.2724606096744039,0.6777712911213531,0.54195334222331,0.14499786051740982,0.8922605548728219,0.7548799373529929,0.153847061088917,0.5818610180266379,0.8623179898653253,1.0,0.5514267517349952,0.49023848559896444,0.896705070108191,0.5427191323140457,0.5793997601592018,0.1665664315745199,0.22816942891753544,0.4951423424825704,0.16838008597807574,0.6550164268932057,0.8241170218282995,0.36955929404270715,0.7774218440689232,0.988703617141672,0.77817844260487,0.4818025916365565,0.8610771636978173,0.3555901794441886,0.6219464973244838,0.051104528972374386,0.23824756280818715,0.22153556760697135,0.22097986637190414,0.29659811026530913,0.6016122265052329,0.8554203038826573,0.46459517704015674,0.52108329932042,0.9377875081986515,0.573718127935074,0.7589701215534619,0.03242606019333805,0.08664179052104937,0.1604763691321921,0.8414305771556215,0.5764926631080555,0.5859502138125632,0.8336383698576617,0.8263034311093751,0.6420301895239154,0.9732506653803384,0.9491829184806353,0.38227217034476857,0.2259432647063362,0.2432273220580854,0.7496376412997885,0.2650196054224577,0.059949095310057654,0.1603962177761542,0.5600412275283434,0.4331028151881334,0.9910422873470276,0.14002290791325245,0.0069433812051811206,0.6694815112586124,0.084251243366116,0.7817430062226661,0.21633886219909393,0.3601451821445377,0.9345095942720074,0.24605423641517243,0.12342395614978752,0.4839047932491426,0.24288305418770328,0.1569013570248956,0.33054305910451887,0.4926990085393339,0.0062711775402498615,0.06666429651727479,0.17760512928002048,0.0707034021350954,0.1397137919259792,0.7451103482615525,0.5096886237743161,0.30645678864849246
Pf_gene_68,0.4313466843847098,0.5725278335020633,0.741724093269167,0.9681165504130883,0.9958306158925824,0.051160503120713074,0.7126143794367515,0.054456602935801346,0.3486070990765061,0.6872306545306914,0.29930037234213525,0.7724862911935936,0.7538516511720786,0.691019484766376,0.19007528463373025,0.39893110861645864,0.6866200788012268,0.9491373721971648,0.6003774128442425,0.17369296826001557,0.19530625413626534,0.10480850979136935,1.0,0.983427181212229,0.8103508912016243,0.21366658949981665,0.629539462022965,0.43034392864559334,0.518316054364248,0.4376737424017876,0.9558835129619179,0.008343507513035697,0.364968664882129,0.8811932477573773,0.0002711288318223426,0.6790790721262113,0.009501833754282707,0.7311086054460562,0.5203370101427504,0.15087152773921475,0.3774564947082496,0.1332568142732421,0.7389664432410499,0.2835678185227276,0.1860965086858093,0.02501935451027959,0.856527690882901,0.4777132112621755,0.271543158124922,0.49365012242779704,0.1238989992675611,0.018980275245838563,0.8033672917782573,0.5365792357710976,0.1605704447132701,0.4650187575208562,0.16120011584193228,0.398563359699903,0.27765480792204333,0.6835144657592668,0.4741083708432625,0.11093501748947743,0.33827950270197915,0.7124638779852276,0.07908579663700788,0.29419926826754206,0.1525012139905868,0.9126452476650094,0.3551351051146868,0.47568461288917163,0.3654461080525494,0.2736043774510898,0.9551748214742682,0.7841345671217004,0.09749291644803282,0.7035720318540353,0.44258809157854384,0.24212714047957418,0.8465108544550003,0.8991307152443536,0.8458003075899757,0.9643562894355356,0.759786542079776,0.5521343650872051,0.138201967440861,0.620298140648185,0.010531582868411493,0.5063317848704628,0.9522766463446943,0.7134160211947159,0.5073823344771232,0.20184183871197847,0.6354526766631049,0.6464917250087442,0.4950383028775246,0.422426094442239,0.03261808107147046
Pf_gene_75,0.9815551021918985,0.25205753196713365,0.10320015388663661,0.17985677216753293,0.5222126438381791,0.16956446745759335,0.1493370827248489,0.41359341880231526,0.620372160609569,0.2814523168945139,0.509169110628532,0.4113447690928379,0.7966840365170466,0.09154452600618246,0.755670287903647,0.5492736724636113,0.19975995532903568,0.1285639750544112,0.6172839947016096,0.10906830951246493,0.8047039158149906,0.6089678244932312,0.6889018876852621,1.0,0.9030957118742663,0.04214193634628416,0.5705410249817721,0.7243267033603135,0.2837311455780539,0.4667287858291568,0.13914193878959547,0.42295303035652554,0.17863753811141414,0.836569490850387,0.23345835177811147,0.44031754009159896,0.4727131366220654,0.8541893293555134,0.6346141752620209,0.5565523603573784,0.045978037020002804,0.10884759120464349,0.23029163455813428,0.7766907026259807,0.0764454981338939,0.7788379754993753,0.8260310224132564,0.49589787420608866,0.9433086457545201,0.5993048342208401,0.9863684435633399,0.7574840750613229,0.04722188855997078,0.2929641065745312,0.9362711355913577,0.5296324230937915,0.18802346570849826,0.7758411397186553,0.8990401548180281,0.07388408560111848,0.16808364589787073,0.6607660962105125,0.7817040708200123,0.2577544182075281,0.6815282666547483,0.39305373276346045,0.9339718362328792,0.7266130866456344,0.2945404745472151,0.3836735934050146,0.3971707103340598,0.8151889623658102,0.9402498620425205,0.5769360856755492,0.4920875829085909,0.8874427732387602,0.5690301403248337,0.08675214284293509,0.565018744214996,0.2567666246925192,0.6748320315854514,0.9198009690494505,0.1955458647122228,0.3540782205051791,0.5353488783998643,0.6527892371332993,0.3946977404648826,0.9250312952000539,0.16596086081376238,0.3978474866864101,0.6800945012631919,0.7753437377458672,0.7087209445084581,0.4481352865831476,0.9587951063590513,0.5638006258731207,0.425187039263347
