"from","to","year","ibd"
"PNG_2019_3","PNG_2019_13",2019,0.353773381751192
"PNG_2019_3","PNG_2019_14",2019,0.33073293685944
"PNG_2019_3","PNG_2019_15",2019,0.719519991665375
"PNG_2019_3","PNG_2019_16",2019,0.66351566074325
"PNG_2019_3","PNG_2019_17",2019,0.495136480372359
"PNG_2019_3","PNG_2019_18",2019,0.559444042240718
"PNG_2019_3","PNG_2019_19",2019,0.472846084035511
"PNG_2019_3","PNG_2019_20",2019,0.815179086694845
"PNG_2019_3","Gha_2019_2",2019,0.128617564648441
"PNG_2019_3","Gha_2019_4",2019,0.136714961414849
"PNG_2019_3","Gha_2019_5",2019,0.146841128319419
"PNG_2019_3","Gha_2019_6",2019,0.209287895872612
"PNG_2019_3","Gha_2019_9",2019,0.127490480665355
"PNG_2019_3","Gha_2019_10",2019,0.182146524310311
"PNG_2019_3","Gha_2019_13",2019,0.131006818374901
"PNG_2019_3","Gha_2019_17",2019,0.107984475299238
"PNG_2019_3","Bur_2019_4",2019,0.176747708325548
"PNG_2019_3","Bur_2019_5",2019,0.130594542150029
"PNG_2019_3","Bur_2019_7",2019,0.321992178969201
"PNG_2019_3","Bur_2019_15",2019,0.18115754526935
"PNG_2019_3","Bur_2019_17",2019,0.112482501060568
"PNG_2019_3","Bur_2019_18",2019,0.262942732786799
"PNG_2019_3","Bur_2019_20",2019,0.320556025664978
"PNG_2019_4","PNG_2019_5",2019,0.533638099855179
"PNG_2019_4","PNG_2019_6",2019,0.66452734929189
"PNG_2019_4","PNG_2019_7",2019,0.653281727140316
"PNG_2019_4","PNG_2019_8",2019,0.547625132175295
"PNG_2019_4","PNG_2019_9",2019,0.581506439267222
"PNG_2019_4","PNG_2019_10",2019,0.436893389398898
"PNG_2019_4","PNG_2019_11",2019,0.463785531909282
"PNG_2019_4","PNG_2019_12",2019,0.451721118457721
"PNG_2019_4","PNG_2019_13",2019,0.32323696256348
"PNG_2019_4","PNG_2019_14",2019,0.225875101818256
"PNG_2019_4","PNG_2019_15",2019,0.3526485137012
"PNG_2019_4","PNG_2019_16",2019,0.409244344135762
"PNG_2019_4","PNG_2019_17",2019,0.255886843820734
"PNG_2019_4","PNG_2019_18",2019,0.103900231213406
"PNG_2019_4","PNG_2019_19",2019,0.168579408940649
"PNG_2019_4","PNG_2019_20",2019,0.540394910280614
"PNG_2019_4","Gha_2019_1",2019,0.269973514669363
"PNG_2019_4","Gha_2019_2",2019,0.102087848954231
"PNG_2019_4","Gha_2019_4",2019,0.171487558474299
"PNG_2019_4","Gha_2019_11",2019,0.113904877985553
"PNG_2019_4","Gha_2019_15",2019,0.160510530701585
"PNG_2019_4","Gha_2019_18",2019,0.33467214299348
"PNG_2019_4","Gha_2019_19",2019,0.183726375929599
"PNG_2019_4","Bur_2019_7",2019,0.566720284958513
"PNG_2019_4","Bur_2019_9",2019,0.113499731595248
"PNG_2019_4","Bur_2019_11",2019,0.189005330459088
"PNG_2019_4","Bur_2019_12",2019,0.420985903209623
"PNG_2019_4","Bur_2019_14",2019,0.149968261645057
"PNG_2019_4","Bur_2019_16",2019,0.149556552839769
"PNG_2019_4","Bur_2019_17",2019,0.111557303425047
"PNG_2019_4","Bur_2019_20",2019,0.144843581656745
"PNG_2019_5","PNG_2019_6",2019,0.37149419585478
"PNG_2019_5","PNG_2019_7",2019,0.17862158670076
"PNG_2019_5","PNG_2019_8",2019,0.619058359180369
"PNG_2019_5","PNG_2019_9",2019,0.5870160864666
"PNG_2019_5","PNG_2019_10",2019,0.685836021627361
"PNG_2019_5","PNG_2019_11",2019,0.423390677522605
"PNG_2019_5","PNG_2019_12",2019,0.196836972216413
"PNG_2019_5","PNG_2019_13",2019,0.513929091648366
"PNG_2019_5","PNG_2019_14",2019,0.52366865610153
"PNG_2019_5","PNG_2019_15",2019,0.530488980475719
"PNG_2019_5","PNG_2019_16",2019,0.667940629994437
"PNG_2019_5","PNG_2019_17",2019,0.203615845547025
"PNG_2019_5","PNG_2019_18",2019,0.257852818099352
"PNG_2019_5","PNG_2019_19",2019,0.605533744559593
"PNG_2019_5","PNG_2019_20",2019,0.652163522134923
"PNG_2019_5","Gha_2019_2",2019,0.355967341683403
"PNG_2019_5","Gha_2019_3",2019,0.232871289939056
"PNG_2019_5","Gha_2019_4",2019,0.188172167840266
"PNG_2019_5","Gha_2019_8",2019,0.403349819359722
"PNG_2019_5","Gha_2019_9",2019,0.221178359890965
"PNG_2019_5","Gha_2019_10",2019,0.109461764418564
"PNG_2019_5","Gha_2019_11",2019,0.164787206366242
"PNG_2019_5","Gha_2019_12",2019,0.263174233000579
"PNG_2019_5","Gha_2019_18",2019,0.111192833107413
"PNG_2019_5","Gha_2019_19",2019,0.161874889338954
"PNG_2019_5","Bur_2019_1",2019,0.11289131836266
"PNG_2019_5","Bur_2019_6",2019,0.249331418082897
"PNG_2019_5","Bur_2019_8",2019,0.124890277891354
"PNG_2019_5","Bur_2019_10",2019,0.183168989549937
"PNG_2019_5","Bur_2019_13",2019,0.277125991116368
"PNG_2019_5","Bur_2019_15",2019,0.242198474654922
"PNG_2019_5","Bur_2019_16",2019,0.1697802640685
"PNG_2019_5","Bur_2019_18",2019,0.126366657870707
"PNG_2019_5","Bur_2019_19",2019,0.129644213377802
"PNG_2019_5","Bur_2019_20",2019,0.541479190263356
"PNG_2019_6","PNG_2019_7",2019,0.179932803836919
"PNG_2019_6","PNG_2019_8",2019,0.39156493404122
"PNG_2019_6","PNG_2019_9",2019,0.277221714712947
"PNG_2019_6","PNG_2019_10",2019,0.306697351277973
"PNG_2019_6","PNG_2019_11",2019,0.552883615599118
"PNG_2019_6","PNG_2019_12",2019,0.501313240598686
"PNG_2019_6","PNG_2019_13",2019,0.36078620825557
"PNG_2019_6","PNG_2019_14",2019,0.592001093859782
"PNG_2019_6","PNG_2019_15",2019,0.192999906033063
"PNG_2019_6","PNG_2019_16",2019,0.553756891278215
"PNG_2019_6","PNG_2019_17",2019,0.526406673869512
"PNG_2019_6","PNG_2019_18",2019,0.513268055292951
"PNG_2019_6","PNG_2019_19",2019,0.593047957056508
"PNG_2019_6","PNG_2019_20",2019,0.273833430804921
"PNG_2019_6","Gha_2019_3",2019,0.11372938750415
"PNG_2019_6","Gha_2019_4",2019,0.302248555867186
"PNG_2019_6","Gha_2019_8",2019,0.100338845624979
"PNG_2019_6","Gha_2019_9",2019,0.110162577656183
"PNG_2019_6","Gha_2019_11",2019,0.399778963013354
"PNG_2019_6","Gha_2019_12",2019,0.103208087146033
"PNG_2019_6","Gha_2019_16",2019,0.115155522047716
"PNG_2019_6","Gha_2019_18",2019,0.182154812248852
"PNG_2019_6","Gha_2019_19",2019,0.226135547310239
"PNG_2019_6","Bur_2019_1",2019,0.354923515680563
"PNG_2019_6","Bur_2019_4",2019,0.259986655696626
"PNG_2019_6","Bur_2019_6",2019,0.133808659594151
"PNG_2019_6","Bur_2019_9",2019,0.46445671261172
"PNG_2019_6","Bur_2019_14",2019,0.317323887510936
"PNG_2019_6","Bur_2019_17",2019,0.109558099238519
"PNG_2019_6","Bur_2019_19",2019,0.166381800135262
"PNG_2019_7","PNG_2019_8",2019,0.729674341904454
"PNG_2019_7","PNG_2019_9",2019,0.244447121397009
"PNG_2019_7","PNG_2019_10",2019,0.711536561260124
"PNG_2019_7","PNG_2019_11",2019,0.513065001371092
"PNG_2019_7","PNG_2019_12",2019,0.482727959922161
"PNG_2019_7","PNG_2019_13",2019,0.331415070268144
"PNG_2019_7","PNG_2019_14",2019,0.545928024086598
"PNG_2019_7","PNG_2019_15",2019,0.299137533698058
"PNG_2019_7","PNG_2019_16",2019,0.350743781944311
"PNG_2019_7","PNG_2019_17",2019,0.454426458493822
"PNG_2019_7","PNG_2019_18",2019,0.801343226088909
"PNG_2019_7","PNG_2019_19",2019,0.409918893541611
"PNG_2019_7","PNG_2019_20",2019,0.184667074946665
"PNG_2019_7","Gha_2019_1",2019,0.203560240610435
"PNG_2019_7","Gha_2019_2",2019,0.107770522450029
"PNG_2019_7","Gha_2019_3",2019,0.152588831067235
"PNG_2019_7","Gha_2019_4",2019,0.121482759397809
"PNG_2019_7","Gha_2019_5",2019,0.110002611493832
"PNG_2019_7","Gha_2019_6",2019,0.107504508265303
"PNG_2019_7","Gha_2019_11",2019,0.125300158093451
"PNG_2019_7","Gha_2019_15",2019,0.124412005432538
"PNG_2019_7","Gha_2019_16",2019,0.226079268584764
"PNG_2019_7","Gha_2019_19",2019,0.247606414581283
"PNG_2019_7","Bur_2019_1",2019,0.12639594805733
"PNG_2019_7","Bur_2019_2",2019,0.176839052630771
"PNG_2019_7","Bur_2019_4",2019,0.116904279385892
"PNG_2019_7","Bur_2019_7",2019,0.199949632385825
"PNG_2019_7","Bur_2019_8",2019,0.23710562568288
"PNG_2019_7","Bur_2019_9",2019,0.684356414441645
"PNG_2019_7","Bur_2019_11",2019,0.199226182876137
"PNG_2019_7","Bur_2019_12",2019,0.116765590066193
"PNG_2019_7","Bur_2019_16",2019,0.320101506738758
"PNG_2019_7","Bur_2019_17",2019,0.19850559098471
"PNG_2019_8","PNG_2019_9",2019,0.166321534295067
"PNG_2019_8","PNG_2019_10",2019,0.467378040066006
"PNG_2019_8","PNG_2019_11",2019,0.546707288081612
"PNG_2019_8","PNG_2019_12",2019,0.185316759345366
"PNG_2019_8","PNG_2019_13",2019,0.520618337196247
"PNG_2019_8","PNG_2019_14",2019,0.573990254304865
"PNG_2019_8","PNG_2019_15",2019,0.515086392041697
"PNG_2019_8","PNG_2019_16",2019,0.245956766171481
"PNG_2019_8","PNG_2019_17",2019,0.587661519370969
"PNG_2019_8","PNG_2019_18",2019,0.337218167542923
"PNG_2019_8","PNG_2019_19",2019,0.174095429053042
"PNG_2019_8","PNG_2019_20",2019,0.370514160590037
"PNG_2019_8","Gha_2019_1",2019,0.105016129838214
"PNG_2019_8","Gha_2019_2",2019,0.202151004495481
"PNG_2019_8","Gha_2019_12",2019,0.20035423486805
"PNG_2019_8","Gha_2019_15",2019,0.205033751512467
"PNG_2019_8","Gha_2019_16",2019,0.165071343563663
"PNG_2019_8","Gha_2019_20",2019,0.113669248060704
"PNG_2019_8","Bur_2019_1",2019,0.267958085943112
"PNG_2019_8","Bur_2019_2",2019,0.194941928568262
"PNG_2019_8","Bur_2019_5",2019,0.251548722558111
"PNG_2019_8","Bur_2019_6",2019,0.230280058271261
"PNG_2019_8","Bur_2019_7",2019,0.139133935174419
"PNG_2019_8","Bur_2019_11",2019,0.103432781116618
"PNG_2019_8","Bur_2019_15",2019,0.140988202037452
"PNG_2019_8","Bur_2019_16",2019,0.269237607503398
"PNG_2019_9","PNG_2019_10",2019,0.454930418873591
"PNG_2019_9","PNG_2019_11",2019,0.763813728023695
"PNG_2019_9","PNG_2019_12",2019,0.379202671721705
"PNG_2019_9","PNG_2019_13",2019,0.840423908521784
"PNG_2019_9","PNG_2019_14",2019,0.463991700523724
"PNG_2019_9","PNG_2019_15",2019,0.71356394395368
"PNG_2019_9","PNG_2019_16",2019,0.285068759921461
"PNG_2019_9","PNG_2019_18",2019,0.25911183911901
"PNG_2019_9","PNG_2019_19",2019,0.366664107361468
"PNG_2019_9","PNG_2019_20",2019,0.250261948477271
"PNG_2019_9","Gha_2019_1",2019,0.24307508359325
"PNG_2019_9","Gha_2019_2",2019,0.127737420764111
"PNG_2019_9","Gha_2019_6",2019,0.1183666892388
"PNG_2019_9","Gha_2019_11",2019,0.178341804525609
"PNG_2019_9","Gha_2019_12",2019,0.236979061321445
"PNG_2019_9","Gha_2019_14",2019,0.198412541661849
"PNG_2019_9","Gha_2019_15",2019,0.233267978890418
"PNG_2019_9","Gha_2019_18",2019,0.176626583110588
"PNG_2019_9","Gha_2019_19",2019,0.113728228357857
"PNG_2019_9","Gha_2019_20",2019,0.314113492222103
"PNG_2019_9","Bur_2019_1",2019,0.10159699840816
"PNG_2019_9","Bur_2019_4",2019,0.13443472325637
"PNG_2019_9","Bur_2019_5",2019,0.144817988674528
"PNG_2019_9","Bur_2019_6",2019,0.240211935359916
"PNG_2019_9","Bur_2019_13",2019,0.191445035571955
"PNG_2019_9","Bur_2019_17",2019,0.28669916716956
"PNG_2019_9","Bur_2019_18",2019,0.141003002843959
"PNG_2019_9","Bur_2019_19",2019,0.100958826762264
"PNG_2019_9","Bur_2019_20",2019,0.132174738833207
"PNG_2019_10","PNG_2019_11",2019,0.443876622697066
"PNG_2019_10","PNG_2019_12",2019,0.385979432364232
"PNG_2019_10","PNG_2019_13",2019,0.593911100757222
"PNG_2019_10","PNG_2019_14",2019,0.519653769234201
"PNG_2019_10","PNG_2019_15",2019,0.210262935989563
"PNG_2019_10","PNG_2019_16",2019,0.553692308647619
"PNG_2019_10","PNG_2019_17",2019,0.520317810054581
"PNG_2019_10","PNG_2019_18",2019,0.523953931656327
"PNG_2019_10","PNG_2019_19",2019,0.419790677968601
"PNG_2019_10","PNG_2019_20",2019,0.598589673925449
"PNG_2019_10","Gha_2019_1",2019,0.15944149032864
"PNG_2019_10","Gha_2019_6",2019,0.202758292300297
"PNG_2019_10","Gha_2019_7",2019,0.110630005967959
"PNG_2019_10","Gha_2019_8",2019,0.105321603942725
"PNG_2019_10","Gha_2019_13",2019,0.10115883018985
"PNG_2019_10","Gha_2019_14",2019,0.300147288912962
"PNG_2019_10","Gha_2019_18",2019,0.121829179160883
"PNG_2019_10","Gha_2019_19",2019,0.16106876287046
"PNG_2019_10","Bur_2019_1",2019,0.18921504809825
"PNG_2019_10","Bur_2019_4",2019,0.157027417269053
"PNG_2019_10","Bur_2019_6",2019,0.374766447438777
"PNG_2019_10","Bur_2019_7",2019,0.162820205372054
"PNG_2019_10","Bur_2019_8",2019,0.117801031099699
"PNG_2019_10","Bur_2019_10",2019,0.101191611996833
"PNG_2019_10","Bur_2019_11",2019,0.424710510891791
"PNG_2019_10","Bur_2019_12",2019,0.250453672163814
"PNG_2019_10","Bur_2019_15",2019,0.193007358113122
"PNG_2019_10","Bur_2019_16",2019,0.147466946588037
"PNG_2019_11","PNG_2019_12",2019,0.244795264748836
"PNG_2019_11","PNG_2019_13",2019,0.236622152608546
"PNG_2019_11","PNG_2019_14",2019,0.608205625062164
"PNG_2019_11","PNG_2019_15",2019,0.47279873699862
"PNG_2019_11","PNG_2019_16",2019,0.488130059611456
"PNG_2019_11","PNG_2019_17",2019,0.408903793336518
"PNG_2019_11","PNG_2019_18",2019,0.635710891045552
"PNG_2019_11","PNG_2019_19",2019,0.2115647719239
"PNG_2019_11","PNG_2019_20",2019,0.337803437117364
"PNG_2019_11","Gha_2019_1",2019,0.153233888020762
"PNG_2019_11","Gha_2019_3",2019,0.112291779783594
"PNG_2019_11","Gha_2019_4",2019,0.182824851276423
"PNG_2019_11","Gha_2019_7",2019,0.120843429605055
"PNG_2019_11","Gha_2019_11",2019,0.200240494726337
"PNG_2019_11","Gha_2019_12",2019,0.138075678879982
"PNG_2019_11","Gha_2019_15",2019,0.173602248795885
"PNG_2019_11","Gha_2019_17",2019,0.100299358193049
"PNG_2019_11","Gha_2019_18",2019,0.202744863578127
"PNG_2019_11","Gha_2019_19",2019,0.136825004338113
"PNG_2019_11","Bur_2019_4",2019,0.278417217030386
"PNG_2019_11","Bur_2019_5",2019,0.134019188339316
"PNG_2019_11","Bur_2019_7",2019,0.124345004981065
"PNG_2019_11","Bur_2019_12",2019,0.132505595039181
"PNG_2019_11","Bur_2019_13",2019,0.383363390190922
"PNG_2019_11","Bur_2019_14",2019,0.240423753875154
"PNG_2019_11","Bur_2019_15",2019,0.185582690903476
"PNG_2019_11","Bur_2019_17",2019,0.130752697580804
"PNG_2019_11","Bur_2019_20",2019,0.136587282888397
"PNG_2019_12","PNG_2019_13",2019,0.218336511052651
"PNG_2019_12","PNG_2019_14",2019,0.239493010405933
"PNG_2019_12","PNG_2019_15",2019,0.399643781524337
"PNG_2019_12","PNG_2019_16",2019,0.472071068545518
"PNG_2019_12","PNG_2019_17",2019,0.678984212474662
"PNG_2019_12","PNG_2019_18",2019,0.584508214868104
"PNG_2019_12","PNG_2019_19",2019,0.399780600669766
"PNG_2019_12","PNG_2019_20",2019,0.383729677614068
"PNG_2019_12","Gha_2019_1",2019,0.614285431351103
"PNG_2019_12","Gha_2019_4",2019,0.16625603913937
"PNG_2019_12","Gha_2019_6",2019,0.182496986477416
"PNG_2019_12","Gha_2019_8",2019,0.178863403986245
"PNG_2019_12","Gha_2019_9",2019,0.143536158221722
"PNG_2019_12","Gha_2019_12",2019,0.106355495535667
"PNG_2019_12","Gha_2019_17",2019,0.238607426404961
"PNG_2019_12","Bur_2019_7",2019,0.258289864000317
"PNG_2019_12","Bur_2019_8",2019,0.1054871639946
"PNG_2019_12","Bur_2019_9",2019,0.127560925855171
"PNG_2019_12","Bur_2019_10",2019,0.325449329451116
"PNG_2019_12","Bur_2019_12",2019,0.121185493493151
"PNG_2019_12","Bur_2019_14",2019,0.108370441717645
"PNG_2019_12","Bur_2019_15",2019,0.386023517214846
"PNG_2019_12","Bur_2019_17",2019,0.197759387339112
"PNG_2019_13","PNG_2019_14",2019,0.324736751239257
"PNG_2019_13","PNG_2019_15",2019,0.422284664707378
"PNG_2019_13","PNG_2019_16",2019,0.530109050271142
"PNG_2019_13","PNG_2019_17",2019,0.401774228608217
"PNG_2019_13","PNG_2019_18",2019,0.381484624474596
"PNG_2019_13","PNG_2019_19",2019,0.426292849974341
"PNG_2019_13","PNG_2019_20",2019,0.129533452583859
"PNG_2019_13","Gha_2019_1",2019,0.147324699089683
"PNG_2019_13","Gha_2019_6",2019,0.19790673867398
"PNG_2019_13","Gha_2019_8",2019,0.150825239531744
"PNG_2019_13","Gha_2019_9",2019,0.102381528329713
"PNG_2019_13","Gha_2019_14",2019,0.117993484196462
"PNG_2019_13","Gha_2019_15",2019,0.216923400720444
"PNG_2019_13","Gha_2019_17",2019,0.328402064284038
"PNG_2019_13","Gha_2019_18",2019,0.251296801243225
"PNG_2019_13","Bur_2019_1",2019,0.127707983537305
"PNG_2019_13","Bur_2019_2",2019,0.110842171041344
"PNG_2019_13","Bur_2019_4",2019,0.236888902688128
"PNG_2019_13","Bur_2019_5",2019,0.231783336671448
"PNG_2019_13","Bur_2019_8",2019,0.110801757817766
"PNG_2019_13","Bur_2019_11",2019,0.128518040765136
"PNG_2019_13","Bur_2019_12",2019,0.10046007571767
"PNG_2019_13","Bur_2019_13",2019,0.110902602253764
"PNG_2019_13","Bur_2019_17",2019,0.120262347612938
"PNG_2019_14","PNG_2019_15",2019,0.26203181305672
"PNG_2019_14","PNG_2019_16",2019,0.152091870893368
"PNG_2019_14","PNG_2019_17",2019,0.673031654503549
"PNG_2019_14","PNG_2019_18",2019,0.550473546541072
"PNG_2019_14","PNG_2019_19",2019,0.171519608796106
"PNG_2019_14","PNG_2019_20",2019,0.262093287590734
"PNG_2019_14","Gha_2019_1",2019,0.103748246939172
"PNG_2019_14","Gha_2019_2",2019,0.161484370300078
"PNG_2019_14","Gha_2019_6",2019,0.132403492605009
"PNG_2019_14","Gha_2019_8",2019,0.105706402545478
"PNG_2019_14","Gha_2019_10",2019,0.126544719805546
"PNG_2019_14","Gha_2019_14",2019,0.154664126508931
"PNG_2019_14","Gha_2019_17",2019,0.224501010260506
"PNG_2019_14","Gha_2019_20",2019,0.124450293551774
"PNG_2019_14","Bur_2019_2",2019,0.178410552739556
"PNG_2019_14","Bur_2019_5",2019,0.249655169270771
"PNG_2019_14","Bur_2019_6",2019,0.225366962932718
"PNG_2019_14","Bur_2019_7",2019,0.130435480033762
"PNG_2019_14","Bur_2019_8",2019,0.184946060635886
"PNG_2019_14","Bur_2019_9",2019,0.116291535274398
"PNG_2019_14","Bur_2019_10",2019,0.11103531028687
"PNG_2019_14","Bur_2019_14",2019,0.105831453391683
"PNG_2019_14","Bur_2019_16",2019,0.175216851096457
"PNG_2019_14","Bur_2019_17",2019,0.125645345451929
"PNG_2019_14","Bur_2019_19",2019,0.162960495952131
"PNG_2019_15","PNG_2019_16",2019,0.310967617795928
"PNG_2019_15","PNG_2019_17",2019,0.364326172680316
"PNG_2019_15","PNG_2019_18",2019,0.493099320030773
"PNG_2019_15","PNG_2019_19",2019,0.391383880652575
"PNG_2019_15","PNG_2019_20",2019,0.268015477582409
"PNG_2019_15","Gha_2019_2",2019,0.207736329468177
"PNG_2019_15","Gha_2019_3",2019,0.156852602804604
"PNG_2019_15","Gha_2019_12",2019,0.175212108001258
"PNG_2019_15","Gha_2019_13",2019,0.100321462868835
"PNG_2019_15","Gha_2019_14",2019,0.181919508976436
"PNG_2019_15","Gha_2019_16",2019,0.115721578734542
"PNG_2019_15","Gha_2019_18",2019,0.149034016662929
"PNG_2019_15","Gha_2019_19",2019,0.317904326276382
"PNG_2019_15","Gha_2019_20",2019,0.178261844050641
"PNG_2019_15","Bur_2019_2",2019,0.161320057966369
"PNG_2019_15","Bur_2019_4",2019,0.204836992045897
"PNG_2019_15","Bur_2019_7",2019,0.100504293252397
"PNG_2019_15","Bur_2019_9",2019,0.129148677878938
"PNG_2019_15","Bur_2019_11",2019,0.207050825984751
"PNG_2019_15","Bur_2019_14",2019,0.130460243535188
"PNG_2019_15","Bur_2019_17",2019,0.145346658583824
"PNG_2019_15","Bur_2019_18",2019,0.180583422630771
"PNG_2019_16","PNG_2019_17",2019,0.260084083566024
"PNG_2019_16","PNG_2019_18",2019,0.643179727456581
"PNG_2019_16","PNG_2019_19",2019,0.631175443132628
"PNG_2019_16","PNG_2019_20",2019,0.326867321504485
"PNG_2019_16","Gha_2019_2",2019,0.144842656700531
"PNG_2019_16","Gha_2019_4",2019,0.140571261741362
"PNG_2019_16","Gha_2019_7",2019,0.18189118488737
"PNG_2019_16","Gha_2019_9",2019,0.14838040777313
"PNG_2019_16","Gha_2019_11",2019,0.283426925698306
"PNG_2019_16","Gha_2019_12",2019,0.224757839970291
"PNG_2019_16","Gha_2019_15",2019,0.111512909142284
"PNG_2019_16","Gha_2019_16",2019,0.133280689599269
"PNG_2019_16","Gha_2019_17",2019,0.313053343721327
"PNG_2019_16","Gha_2019_18",2019,0.176044412245885
"PNG_2019_16","Gha_2019_20",2019,0.252914372828885
"PNG_2019_16","Bur_2019_4",2019,0.134887735998048
"PNG_2019_16","Bur_2019_5",2019,0.107296240545813
"PNG_2019_16","Bur_2019_7",2019,0.173431464422216
"PNG_2019_16","Bur_2019_9",2019,0.148918766842944
"PNG_2019_16","Bur_2019_10",2019,0.116567871500986
"PNG_2019_16","Bur_2019_16",2019,0.268325872268028
"PNG_2019_17","PNG_2019_18",2019,0.553343503055044
"PNG_2019_17","PNG_2019_19",2019,0.672342408791969
"PNG_2019_17","PNG_2019_20",2019,0.23250750762117
"PNG_2019_17","Gha_2019_2",2019,0.136401222237927
"PNG_2019_17","Gha_2019_8",2019,0.127133574895652
"PNG_2019_17","Gha_2019_15",2019,0.24493568562023
"PNG_2019_17","Gha_2019_16",2019,0.152241814953564
"PNG_2019_17","Gha_2019_17",2019,0.227377429934037
"PNG_2019_17","Bur_2019_5",2019,0.308139928486729
"PNG_2019_17","Bur_2019_6",2019,0.332225877730915
"PNG_2019_17","Bur_2019_7",2019,0.127783501918654
"PNG_2019_17","Bur_2019_10",2019,0.202498221104169
"PNG_2019_17","Bur_2019_11",2019,0.101716966855402
"PNG_2019_17","Bur_2019_18",2019,0.164159136404561
"PNG_2019_18","PNG_2019_19",2019,0.406013315535685
"PNG_2019_18","PNG_2019_20",2019,0.170130640413878
"PNG_2019_18","Gha_2019_3",2019,0.214411741849622
"PNG_2019_18","Gha_2019_7",2019,0.324226671175445
"PNG_2019_18","Gha_2019_10",2019,0.13685870768489
"PNG_2019_18","Gha_2019_11",2019,0.218830654762395
"PNG_2019_18","Gha_2019_13",2019,0.158619201425611
"PNG_2019_18","Gha_2019_14",2019,0.203080258761107
"PNG_2019_18","Gha_2019_15",2019,0.251950345900233
"PNG_2019_18","Bur_2019_1",2019,0.362373911766195
"PNG_2019_18","Bur_2019_5",2019,0.521378404098207
"PNG_2019_18","Bur_2019_9",2019,0.132443861825623
"PNG_2019_18","Bur_2019_11",2019,0.156757071689959
"PNG_2019_18","Bur_2019_14",2019,0.389132268517651
"PNG_2019_18","Bur_2019_15",2019,0.252555627301837
"PNG_2019_18","Bur_2019_16",2019,0.182854741086819
"PNG_2019_18","Bur_2019_18",2019,0.32353162579441
"PNG_2019_18","Bur_2019_19",2019,0.240095279099947
"PNG_2019_19","PNG_2019_20",2019,0.350556587084321
"PNG_2019_19","Gha_2019_1",2019,0.216020822275467
"PNG_2019_19","Gha_2019_2",2019,0.14794870188044
"PNG_2019_19","Gha_2019_3",2019,0.122751479199462
"PNG_2019_19","Gha_2019_7",2019,0.100546195031637
"PNG_2019_19","Gha_2019_10",2019,0.142857662735655
"PNG_2019_19","Gha_2019_13",2019,0.117670904240486
"PNG_2019_19","Gha_2019_16",2019,0.371152092079344
"PNG_2019_19","Gha_2019_19",2019,0.19941532639344
"PNG_2019_19","Gha_2019_20",2019,0.337822906467778
"PNG_2019_19","Bur_2019_2",2019,0.122384702423624
"PNG_2019_19","Bur_2019_3",2019,0.109784359066413
"PNG_2019_19","Bur_2019_9",2019,0.213253991718398
"PNG_2019_19","Bur_2019_13",2019,0.246199425388416
"PNG_2019_19","Bur_2019_18",2019,0.349834755570935
"PNG_2019_19","Bur_2019_19",2019,0.17860726718619
"PNG_2019_19","Bur_2019_20",2019,0.37868878632674
"PNG_2019_20","Gha_2019_2",2019,0.122836230969812
"PNG_2019_20","Gha_2019_3",2019,0.239363000086897
"PNG_2019_20","Gha_2019_4",2019,0.235126505455843
"PNG_2019_20","Gha_2019_5",2019,0.138125351450148
"PNG_2019_20","Gha_2019_6",2019,0.159976096838898
"PNG_2019_20","Gha_2019_11",2019,0.292445213138425
"PNG_2019_20","Gha_2019_12",2019,0.153894981610414
"PNG_2019_20","Bur_2019_1",2019,0.354566402355829
"PNG_2019_20","Bur_2019_2",2019,0.148871750791486
"PNG_2019_20","Bur_2019_5",2019,0.106770349005743
"PNG_2019_20","Bur_2019_7",2019,0.116322430427631
"PNG_2019_20","Bur_2019_11",2019,0.242957830766943
"PNG_2019_20","Bur_2019_12",2019,0.131668842086886
"PNG_2019_20","Bur_2019_13",2019,0.167860657158287
"PNG_2019_20","Bur_2019_14",2019,0.105780532210852
"PNG_2019_20","Bur_2019_20",2019,0.133401253349393
"Gha_2019_1","Gha_2019_2",2019,0.631635434009761
"Gha_2019_1","Gha_2019_3",2019,0.691632910258201
"Gha_2019_1","Gha_2019_4",2019,0.932196870100712
"Gha_2019_1","Gha_2019_5",2019,0.6267672088517
"Gha_2019_1","Gha_2019_6",2019,0.822799125972194
"Gha_2019_1","Gha_2019_7",2019,0.773156450527466
"Gha_2019_1","Gha_2019_8",2019,0.807974057929164
"Gha_2019_1","Gha_2019_9",2019,0.76317163193027
"Gha_2019_1","Gha_2019_10",2019,0.719616749364541
"Gha_2019_1","Gha_2019_11",2019,0.860577929061686
"Gha_2019_1","Gha_2019_12",2019,0.908470042032135
"Gha_2019_1","Gha_2019_13",2019,0.959791136475264
"Gha_2019_1","Gha_2019_14",2019,0.88755373584642
"Gha_2019_1","Gha_2019_15",2019,0.615304301564192
"Gha_2019_1","Gha_2019_16",2019,0.904497316038775
"Gha_2019_1","Gha_2019_17",2019,0.47365192902143
"Gha_2019_1","Gha_2019_18",2019,0.855026108298585
"Gha_2019_1","Gha_2019_19",2019,0.760923123214907
"Gha_2019_1","Gha_2019_20",2019,0.80993617657523
"Gha_2019_1","Bur_2019_1",2019,0.778077005960444
"Gha_2019_1","Bur_2019_2",2019,0.85208298894763
"Gha_2019_1","Bur_2019_3",2019,0.850451421786547
"Gha_2019_1","Bur_2019_4",2019,0.355185190462728
